"ISBN;""Book-Title"";""Book-Author"";""Year-Of-Publication"";""Publisher"";""Image-URL-S"";""Image-URL-M"";""Image-URL-L"""
"0061059048;""Vacuum Diagrams"";""Stephen Baxter"";""2001"";""Eos"";""http://images.amazon.com/images/P/0061059048.01.THUMBZZZ.jpg"";""http://images.amazon.com/images/P/0061059048.01.MZZZZZZZ.jpg"";""http://images.amazon.com/images/P/0061059048.01.LZZZZZZZ.jpg"""
"0671656473;""MAROONED REALTIME"";""Vernor Vinge"";""1987"";""Baen"";""http://images.amazon.com/images/P/0671656473.01.THUMBZZZ.jpg"";""http://images.amazon.com/images/P/0671656473.01.MZZZZZZZ.jpg"";""http://images.amazon.com/images/P/0671656473.01.LZZZZZZZ.jpg"""
"0812520475;""Eon : A Novel (Eon)"";""Greg Bear"";""1991"";""Tor Science Fiction"";""http://images.amazon.com/images/P/0812520475.01.THUMBZZZ.jpg"";""http://images.amazon.com/images/P/0812520475.01.MZZZZZZZ.jpg"";""http://images.amazon.com/images/P/0812520475.01.LZZZZZZZ.jpg"""
"0743421922;""Look to Windward"";""Iain M. Banks"";""2002"";""Star Trek"";""http://images.amazon.com/images/P/0743421922.01.THUMBZZZ.jpg"";""http://images.amazon.com/images/P/0743421922.01.MZZZZZZZ.jpg"";""http://images.amazon.com/images/P/0743421922.01.LZZZZZZZ.jpg"""
"0425173534;""Ssn"";""Tom Clancy"";""2000"";""Berkley Publishing Group"";""http://images.amazon.com/images/P/0425173534.01.THUMBZZZ.jpg"";""http://images.amazon.com/images/P/0425173534.01.MZZZZZZZ.jpg"";""http://images.amazon.com/images/P/0425173534.01.LZZZZZZZ.jpg"""
"042510107X;""Red Storm Rising"";""Tom Clancy"";""1997"";""Berkley Publishing Group"";""http://images.amazon.com/images/P/042510107X.01.THUMBZZZ.jpg"";""http://images.amazon.com/images/P/042510107X.01.MZZZZZZZ.jpg"";""http://images.amazon.com/images/P/042510107X.01.LZZZZZZZ.jpg"""
"0425108937;""Flight of the Old Dog"";""Dale Brown"";""1993"";""Berkley Publishing Group"";""http://images.amazon.com/images/P/0425108937.01.THUMBZZZ.jpg"";""http://images.amazon.com/images/P/0425108937.01.MZZZZZZZ.jpg"";""http://images.amazon.com/images/P/0425108937.01.LZZZZZZZ.jpg"""
"0451457781;""Treachery and Treason"";""Laura Anne Gilman"";""2000"";""Roc"";""http://images.amazon.com/images/P/0451457781.01.THUMBZZZ.jpg"";""http://images.amazon.com/images/P/0451457781.01.MZZZZZZZ.jpg"";""http://images.amazon.com/images/P/0451457781.01.LZZZZZZZ.jpg"""
"1576734013;""Mixed Signals (Alabaster Books)"";""Liz Curtis Higgs"";""1999"";""Multnomah"";""http://images.amazon.com/images/P/1576734013.01.THUMBZZZ.jpg"";""http://images.amazon.com/images/P/1576734013.01.MZZZZZZZ.jpg"";""http://images.amazon.com/images/P/1576734013.01.LZZZZZZZ.jpg"""
"0451203267;""The Stranger Beside Me"";""Ann Rule"";""2001"";""Signet Book"";""http://images.amazon.com/images/P/0451203267.01.THUMBZZZ.jpg"";""http://images.amazon.com/images/P/0451203267.01.MZZZZZZZ.jpg"";""http://images.amazon.com/images/P/0451203267.01.LZZZZZZZ.jpg"""
"0312140908;""The Invisible Circus : A Novel"";""Jennifer Egan"";""1996"";""Picador"";""http://images.amazon.com/images/P/0312140908.01.THUMBZZZ.jpg"";""http://images.amazon.com/images/P/0312140908.01.MZZZZZZZ.jpg"";""http://images.amazon.com/images/P/0312140908.01.LZZZZZZZ.jpg"""
"0394571770;""Butterfly"";""Kathryn Harvey"";""1991"";""Book Sales"";""http://images.amazon.com/images/P/0394571770.01.THUMBZZZ.jpg"";""http://images.amazon.com/images/P/0394571770.01.MZZZZZZZ.jpg"";""http://images.amazon.com/images/P/0394571770.01.LZZZZZZZ.jpg"""
"043936213X;""Harry Potter and the Sorcerer's Stone (Book 1)"";""J. K. Rowling"";""2001"";""Scholastic"";""http://images.amazon.com/images/P/043936213X.01.THUMBZZZ.jpg"";""http://images.amazon.com/images/P/043936213X.01.MZZZZZZZ.jpg"";""http://images.amazon.com/images/P/043936213X.01.LZZZZZZZ.jpg"""
"0345432401;""Omerta"";""Mario Puzo"";""2001"";""Ballantine Books"";""http://images.amazon.com/images/P/0345432401.01.THUMBZZZ.jpg"";""http://images.amazon.com/images/P/0345432401.01.MZZZZZZZ.jpg"";""http://images.amazon.com/images/P/0345432401.01.LZZZZZZZ.jpg"""
"0380779323;""When Dinosaurs Ruled the Basement (An Avon Camelot Book)"";""William L. Deandrea"";""1995"";""Harpercollins Juvenile Books"";""http://images.amazon.com/images/P/0380779323.01.THUMBZZZ.jpg"";""http://images.amazon.com/images/P/0380779323.01.MZZZZZZZ.jpg"";""http://images.amazon.com/images/P/0380779323.01.LZZZZZZZ.jpg"""
"043930931X;""The Case of the Buried Treasure (Jigsaw Jones Super Special"," 1)"";""James Preller"";""2002"";""Scholastic"";""http://images.amazon.com/images/P/043930931X.01.THUMBZZZ.jpg"";""http://images.amazon.com/images/P/043930931X.01.MZZZZZZZ.jpg"";""http://images.amazon.com/images/P/043930931X.01.LZZZZZZZ.jpg"""
"0064401502;""Mrs. Piggle-Wiggle's Farm"";""Betty MacDonald"";""1985"";""HarperTrophy"";""http://images.amazon.com/images/P/0064401502.01.THUMBZZZ.jpg"";""http://images.amazon.com/images/P/0064401502.01.MZZZZZZZ.jpg"";""http://images.amazon.com/images/P/0064401502.01.LZZZZZZZ.jpg"""
"0671876570;""The Ship Who Won"";""Anne McCaffrey"";""1995"";""Baen"";""http://images.amazon.com/images/P/0671876570.01.THUMBZZZ.jpg"";""http://images.amazon.com/images/P/0671876570.01.MZZZZZZZ.jpg"";""http://images.amazon.com/images/P/0671876570.01.LZZZZZZZ.jpg"""
"0373120095;""In Bed With The Boss (Harlequin Presents"," 2009)"";""Susan Napier"";""1999"";""Harlequin"";""http://images.amazon.com/images/P/0373120095.01.THUMBZZZ.jpg"";""http://images.amazon.com/images/P/0373120095.01.MZZZZZZZ.jpg"";""http://images.amazon.com/images/P/0373120095.01.LZZZZZZZ.jpg"""
"0671798782;""DIANA: HER TRUE STORY : DIANA: HER TRUE STORY"";""Andrew Morton"";""1992"";""Pocket"";""http://images.amazon.com/images/P/0671798782.01.THUMBZZZ.jpg"";""http://images.amazon.com/images/P/0671798782.01.MZZZZZZZ.jpg"";""http://images.amazon.com/images/P/0671798782.01.LZZZZZZZ.jpg"""
"0679822631;""Goodbye"," Vietnam"";""Gloria Whelan"";""1992"";""Alfred A. Knopf"";""http://images.amazon.com/images/P/0679822631.01.THUMBZZZ.jpg"";""http://images.amazon.com/images/P/0679822631.01.MZZZZZZZ.jpg"";""http://images.amazon.com/images/P/0679822631.01.LZZZZZZZ.jpg"""
"0886191718;""Daughters of Captain Cook (International fiction list)"";""Linda Spalding"";""1989"";""Carol Pub Group"";""http://images.amazon.com/images/P/0886191718.01.THUMBZZZ.jpg"";""http://images.amazon.com/images/P/0886191718.01.MZZZZZZZ.jpg"";""http://images.amazon.com/images/P/0886191718.01.LZZZZZZZ.jpg"""
"0373764723;""Expecting...And In Danger  (Dynasties:The Connellys)"";""Eileen Wilks"";""2002"";""Silhouette"";""http://images.amazon.com/images/P/0373764723.01.THUMBZZZ.jpg"";""http://images.amazon.com/images/P/0373764723.01.MZZZZZZZ.jpg"";""http://images.amazon.com/images/P/0373764723.01.LZZZZZZZ.jpg"""
"0373764685;""The Royal Treatment  (Crown And Glory)"";""Maureen Child"";""2002"";""Silhouette"";""http://images.amazon.com/images/P/0373764685.01.THUMBZZZ.jpg"";""http://images.amazon.com/images/P/0373764685.01.MZZZZZZZ.jpg"";""http://images.amazon.com/images/P/0373764685.01.LZZZZZZZ.jpg"""
"0373764677;""The Seal's Surprise Baby"";""Amy J. Fetzer"";""2002"";""Silhouette"";""http://images.amazon.com/images/P/0373764677.01.THUMBZZZ.jpg"";""http://images.amazon.com/images/P/0373764677.01.MZZZZZZZ.jpg"";""http://images.amazon.com/images/P/0373764677.01.LZZZZZZZ.jpg"""
"038071471X;""Beyond the Stars"";""David William Ross"";""1991"";""Harper Mass Market Paperbacks"";""http://images.amazon.com/images/P/038071471X.01.THUMBZZZ.jpg"";""http://images.amazon.com/images/P/038071471X.01.MZZZZZZZ.jpg"";""http://images.amazon.com/images/P/038071471X.01.LZZZZZZZ.jpg"""
"0373764766;""Do You Take This Enemy  (Stallion Pass)"";""Sara Orwig"";""2002"";""Silhouette"";""http://images.amazon.com/images/P/0373764766.01.THUMBZZZ.jpg"";""http://images.amazon.com/images/P/0373764766.01.MZZZZZZZ.jpg"";""http://images.amazon.com/images/P/0373764766.01.LZZZZZZZ.jpg"""
"0373764650;""Taming The Outlaw  (Man Of The Month) (Silhouette Desire"," No. 1465)"";""Cindy Gerard"";""2002"";""Silhouette"";""http://images.amazon.com/images/P/0373764650.01.THUMBZZZ.jpg"";""http://images.amazon.com/images/P/0373764650.01.MZZZZZZZ.jpg"";""http://images.amazon.com/images/P/0373764650.01.LZZZZZZZ.jpg"""
"0061061433;""Year's Best SF 7"";""David G. Hartwell"";""2002"";""Eos"";""http://images.amazon.com/images/P/0061061433.01.THUMBZZZ.jpg"";""http://images.amazon.com/images/P/0061061433.01.MZZZZZZZ.jpg"";""http://images.amazon.com/images/P/0061061433.01.LZZZZZZZ.jpg"""
"0312020317;""All Things Wise and Wonderful"";""James Herriot"";""1977"";""St. Martin's Press"";""http://images.amazon.com/images/P/0312020317.01.THUMBZZZ.jpg"";""http://images.amazon.com/images/P/0312020317.01.MZZZZZZZ.jpg"";""http://images.amazon.com/images/P/0312020317.01.LZZZZZZZ.jpg"""
"0671823884;""Good As Gold"";""Joseph Heller"";""1979"";""Pocket Books"";""http://images.amazon.com/images/P/0671823884.01.THUMBZZZ.jpg"";""http://images.amazon.com/images/P/0671823884.01.MZZZZZZZ.jpg"";""http://images.amazon.com/images/P/0671823884.01.LZZZZZZZ.jpg"""
"0060973617;""Up the Down Staircase"";""Bel Kaufman"";""1991"";""Perennial"";""http://images.amazon.com/images/P/0060973617.01.THUMBZZZ.jpg"";""http://images.amazon.com/images/P/0060973617.01.MZZZZZZZ.jpg"";""http://images.amazon.com/images/P/0060973617.01.LZZZZZZZ.jpg"""
"0141301236;""A Place in the Sun"";""Jill Rubalcaba"";""1998"";""Puffin Books"";""http://images.amazon.com/images/P/0141301236.01.THUMBZZZ.jpg"";""http://images.amazon.com/images/P/0141301236.01.MZZZZZZZ.jpg"";""http://images.amazon.com/images/P/0141301236.01.LZZZZZZZ.jpg"""
"0771014236;""The Death of Tecumseh (Adventures in Canadian History : the Battles of the War of 1812)"";""Pierre Berton"";""1995"";""McClelland &amp; Stewart"";""http://images.amazon.com/images/P/0771014236.01.THUMBZZZ.jpg"";""http://images.amazon.com/images/P/0771014236.01.MZZZZZZZ.jpg"";""http://images.amazon.com/images/P/0771014236.01.LZZZZZZZ.jpg"""
"1576104176;""Access 2000 Client/Server Solutions: The In-depth Guide to Developing Access Client/Server Systems"";""Lars Klander"";""1999"";""Coriolis Group Books"";""http://images.amazon.com/images/P/1576104176.01.THUMBZZZ.jpg"";""http://images.amazon.com/images/P/1576104176.01.MZZZZZZZ.jpg"";""http://images.amazon.com/images/P/1576104176.01.LZZZZZZZ.jpg"""
"0525458638;""The Shakespeare Stealer"";""Gary L. Blackwood"";""1998"";""Dutton Books"";""http://images.amazon.com/images/P/0525458638.01.THUMBZZZ.jpg"";""http://images.amazon.com/images/P/0525458638.01.MZZZZZZZ.jpg"";""http://images.amazon.com/images/P/0525458638.01.LZZZZZZZ.jpg"""
"0782124526;""Mastering ColdFusion 4"";""Arman Danesh"";""1999"";""Sybex Inc"";""http://images.amazon.com/images/P/0782124526.01.THUMBZZZ.jpg"";""http://images.amazon.com/images/P/0782124526.01.MZZZZZZZ.jpg"";""http://images.amazon.com/images/P/0782124526.01.LZZZZZZZ.jpg"""
"0671726528;""Kon-Tiki: Across the Pacific by Raft"";""Thor Heyerdahl"";""1990"";""Pocket"";""http://images.amazon.com/images/P/0671726528.01.THUMBZZZ.jpg"";""http://images.amazon.com/images/P/0671726528.01.MZZZZZZZ.jpg"";""http://images.amazon.com/images/P/0671726528.01.LZZZZZZZ.jpg"""
"0553208659;""Fair Blows the Wind"";""Louis L'Amour"";""1982"";""Bantam Books"";""http://images.amazon.com/images/P/0553208659.01.THUMBZZZ.jpg"";""http://images.amazon.com/images/P/0553208659.01.MZZZZZZZ.jpg"";""http://images.amazon.com/images/P/0553208659.01.LZZZZZZZ.jpg"""
"0553247662;""Westward the Tide"";""LOUIS L'AMOUR"";""1984"";""Bantam"";""http://images.amazon.com/images/P/0553247662.01.THUMBZZZ.jpg"";""http://images.amazon.com/images/P/0553247662.01.MZZZZZZZ.jpg"";""http://images.amazon.com/images/P/0553247662.01.LZZZZZZZ.jpg"""
"0307220060;""The Ghost of Eagle Mountain (Girl Talk)"";""L. E. Blair"";""1990"";""Golden Books"";""http://images.amazon.com/images/P/0307220060.01.THUMBZZZ.jpg"";""http://images.amazon.com/images/P/0307220060.01.MZZZZZZZ.jpg"";""http://images.amazon.com/images/P/0307220060.01.LZZZZZZZ.jpg"""
"037570342X;""Family Matters"";""ROHINTON MISTRY"";""2003"";""Vintage"";""http://images.amazon.com/images/P/037570342X.01.THUMBZZZ.jpg"";""http://images.amazon.com/images/P/037570342X.01.MZZZZZZZ.jpg"";""http://images.amazon.com/images/P/037570342X.01.LZZZZZZZ.jpg"""
"0452283027;""Farm Fatale: A Comedy of Country Manors"";""Wendy Holden"";""2002"";""Plume Books"";""http://images.amazon.com/images/P/0452283027.01.THUMBZZZ.jpg"";""http://images.amazon.com/images/P/0452283027.01.MZZZZZZZ.jpg"";""http://images.amazon.com/images/P/0452283027.01.LZZZZZZZ.jpg"""
"1400045029;""Cooking for Harry : A Low-Carbohydrate Novel"";""KAY-MARIE JAMES"";""2004"";""Crown Publishing Group"";""http://images.amazon.com/images/P/1400045029.01.THUMBZZZ.jpg"";""http://images.amazon.com/images/P/1400045029.01.MZZZZZZZ.jpg"";""http://images.amazon.com/images/P/1400045029.01.LZZZZZZZ.jpg"""
"1400052157;""Idyll Banter : Weekly Excursions to a Very Small Town"";""CHRIS BOHJALIAN"";""2003"";""Harmony"";""http://images.amazon.com/images/P/1400052157.01.THUMBZZZ.jpg"";""http://images.amazon.com/images/P/1400052157.01.MZZZZZZZ.jpg"";""http://images.amazon.com/images/P/1400052157.01.LZZZZZZZ.jpg"""
"0374174075;""I Sailed with Magellan"";""Stuart Dybek"";""2003"";""Farrar"," Straus and Giroux"";""http://images.amazon.com/images/P/0374174075.01.THUMBZZZ.jpg"";""http://images.amazon.com/images/P/0374174075.01.MZZZZZZZ.jpg"";""http://images.amazon.com/images/P/0374174075.01.LZZZZZZZ.jpg"""
"0688102255;""Rumor Has It"";""Charles Dickinson"";""1991"";""Harpercollins"";""http://images.amazon.com/images/P/0688102255.01.THUMBZZZ.jpg"";""http://images.amazon.com/images/P/0688102255.01.MZZZZZZZ.jpg"";""http://images.amazon.com/images/P/0688102255.01.LZZZZZZZ.jpg"""
"0704340070;""Three Ply Yarn"";""Caeia March"";""1992"";""Women's Press"," Ltd. (UK)"";""http://images.amazon.com/images/P/0704340070.01.THUMBZZZ.jpg"";""http://images.amazon.com/images/P/0704340070.01.MZZZZZZZ.jpg"";""http://images.amazon.com/images/P/0704340070.01.LZZZZZZZ.jpg"""
"0440132118;""As On A Darkling Plain"";""Bova Ben"";""1978"";""Dell Publishing Co."," Inc."";""http://images.amazon.com/images/P/0440132118.01.THUMBZZZ.jpg"";""http://images.amazon.com/images/P/0440132118.01.MZZZZZZZ.jpg"";""http://images.amazon.com/images/P/0440132118.01.LZZZZZZZ.jpg"""
"0060916125;""The True Believer: Thoughts on the Nature of Mass Movements"";""Eric Hoffer"";""1989"";""Perennial (HarperCollins)"";""http://images.amazon.com/images/P/0060916125.01.THUMBZZZ.jpg"";""http://images.amazon.com/images/P/0060916125.01.MZZZZZZZ.jpg"";""http://images.amazon.com/images/P/0060916125.01.LZZZZZZZ.jpg"""
"0140274383;""About Yvonne"";""Donna Masini"";""1998"";""Penguin Books"";""http://images.amazon.com/images/P/0140274383.01.THUMBZZZ.jpg"";""http://images.amazon.com/images/P/0140274383.01.MZZZZZZZ.jpg"";""http://images.amazon.com/images/P/0140274383.01.LZZZZZZZ.jpg"""
"0883910349;""Og Mandino's Great Trilogy: The Greatest Salesman in the World/the Greatest Secret in the World/the Greatest Miracle in the World"";""Og Mandino"";""2001"";""Frederick Fell Publishers"";""http://images.amazon.com/images/P/0883910349.01.THUMBZZZ.jpg"";""http://images.amazon.com/images/P/0883910349.01.MZZZZZZZ.jpg"";""http://images.amazon.com/images/P/0883910349.01.LZZZZZZZ.jpg"""
"0380001012;""Foundation Trilogy"";""Isaac Asimov"";""1981"";""Harpercollins"";""http://images.amazon.com/images/P/0380001012.01.THUMBZZZ.jpg"";""http://images.amazon.com/images/P/0380001012.01.MZZZZZZZ.jpg"";""http://images.amazon.com/images/P/0380001012.01.LZZZZZZZ.jpg"""
"1857033701;""Getting into Films &amp; Television: How to Find the Best Way in (Jobs &amp; Careers)"";""Robert Angell"";""1997"";""Trans-Atlantic Publications"";""http://images.amazon.com/images/P/1857033701.01.THUMBZZZ.jpg"";""http://images.amazon.com/images/P/1857033701.01.MZZZZZZZ.jpg"";""http://images.amazon.com/images/P/1857033701.01.LZZZZZZZ.jpg"""
"0330303287;""Gsilent People"";""Walter Macken"";""1965"";""Pan Books Ltd"";""http://images.amazon.com/images/P/0330303287.01.THUMBZZZ.jpg"";""http://images.amazon.com/images/P/0330303287.01.MZZZZZZZ.jpg"";""http://images.amazon.com/images/P/0330303287.01.LZZZZZZZ.jpg"""
"0330303279;""Seek the Fair Land"";""Walter Macken"";""1962"";""Britain Books"";""http://images.amazon.com/images/P/0330303279.01.THUMBZZZ.jpg"";""http://images.amazon.com/images/P/0330303279.01.MZZZZZZZ.jpg"";""http://images.amazon.com/images/P/0330303279.01.LZZZZZZZ.jpg"""
"0786884274;""Don't Call That Man"";""Rhonda Findling"";""1999"";""Hyperion"";""http://images.amazon.com/images/P/0786884274.01.THUMBZZZ.jpg"";""http://images.amazon.com/images/P/0786884274.01.MZZZZZZZ.jpg"";""http://images.amazon.com/images/P/0786884274.01.LZZZZZZZ.jpg"""
"0749308583;""The Positive Way to Change Your Life"";""Norman Vincent Peale"";""1994"";""Vintage/Ebury (A Division of Random House Group)"";""http://images.amazon.com/images/P/0749308583.01.THUMBZZZ.jpg"";""http://images.amazon.com/images/P/0749308583.01.MZZZZZZZ.jpg"";""http://images.amazon.com/images/P/0749308583.01.LZZZZZZZ.jpg"""
"0749429003;""Know Yourself: Achieve Your Goals Through Better Self-Knowledge"";""Ellen Balke"";""1999"";""Kogan Page"";""http://images.amazon.com/images/P/0749429003.01.THUMBZZZ.jpg"";""http://images.amazon.com/images/P/0749429003.01.MZZZZZZZ.jpg"";""http://images.amazon.com/images/P/0749429003.01.LZZZZZZZ.jpg"""
"3518392387;""Wilde Schafsjagd."";""Haruki Murakami"";""1997"";""Suhrkamp"";""http://images.amazon.com/images/P/3518392387.01.THUMBZZZ.jpg"";""http://images.amazon.com/images/P/3518392387.01.MZZZZZZZ.jpg"";""http://images.amazon.com/images/P/3518392387.01.LZZZZZZZ.jpg"""
"0425187055;""Tom Clancy's Power Plays: Cutting Edge (Power Plays"," 6)"";""Tom Clancy"";""2002"";""Berkley Publishing Group"";""http://images.amazon.com/images/P/0425187055.01.THUMBZZZ.jpg"";""http://images.amazon.com/images/P/0425187055.01.MZZZZZZZ.jpg"";""http://images.amazon.com/images/P/0425187055.01.LZZZZZZZ.jpg"""
"0970897251;""One Foot in Eden: A Novel"";""Ron Rash"";""2002"";""Novello Festival Press"";""http://images.amazon.com/images/P/0970897251.01.THUMBZZZ.jpg"";""http://images.amazon.com/images/P/0970897251.01.MZZZZZZZ.jpg"";""http://images.amazon.com/images/P/0970897251.01.LZZZZZZZ.jpg"""
"0316089737;""Captain Saturday: A Novel"";""Robert Inman"";""2003"";""Back Bay Books"";""http://images.amazon.com/images/P/0316089737.01.THUMBZZZ.jpg"";""http://images.amazon.com/images/P/0316089737.01.MZZZZZZZ.jpg"";""http://images.amazon.com/images/P/0316089737.01.LZZZZZZZ.jpg"""
"1589199669;""A Place Called Wiregrass"";""Michael Morris"";""2002"";""RiverOak Publishing"";""http://images.amazon.com/images/P/1589199669.01.THUMBZZZ.jpg"";""http://images.amazon.com/images/P/1589199669.01.MZZZZZZZ.jpg"";""http://images.amazon.com/images/P/1589199669.01.LZZZZZZZ.jpg"""
"0385494327;""Black Dogs"";""Ian McEwan"";""1999"";""Anchor Books/Doubleday"";""http://images.amazon.com/images/P/0385494327.01.THUMBZZZ.jpg"";""http://images.amazon.com/images/P/0385494327.01.MZZZZZZZ.jpg"";""http://images.amazon.com/images/P/0385494327.01.LZZZZZZZ.jpg"""
"1566492017;""Appointment with Il Duce"";""Hozy Rossi"";""2001"";""Welcome Rain"";""http://images.amazon.com/images/P/1566492017.01.THUMBZZZ.jpg"";""http://images.amazon.com/images/P/1566492017.01.MZZZZZZZ.jpg"";""http://images.amazon.com/images/P/1566492017.01.LZZZZZZZ.jpg"""
"0802117155;""Wish You Were Here"";""Stewart O'Nan"";""2002"";""Grove Press"";""http://images.amazon.com/images/P/0802117155.01.THUMBZZZ.jpg"";""http://images.amazon.com/images/P/0802117155.01.MZZZZZZZ.jpg"";""http://images.amazon.com/images/P/0802117155.01.LZZZZZZZ.jpg"""
"0060159081;""Oscar and Lucinda"";""Peter Carey"";""1988"";""HarperCollins Publishers"";""http://images.amazon.com/images/P/0060159081.01.THUMBZZZ.jpg"";""http://images.amazon.com/images/P/0060159081.01.MZZZZZZZ.jpg"";""http://images.amazon.com/images/P/0060159081.01.LZZZZZZZ.jpg"""
"8401491827;""Jardín sombrío"";""V. C. Andrews"";""1999"";""Lectorum Pubns (Adult)"";""http://images.amazon.com/images/P/8401491827.01.THUMBZZZ.jpg"";""http://images.amazon.com/images/P/8401491827.01.MZZZZZZZ.jpg"";""http://images.amazon.com/images/P/8401491827.01.LZZZZZZZ.jpg"""
"080326089X;""The Wild Bunch at Robbers Roost"";""Pearl Baker"";""1989"";""University of Nebraska Press"";""http://images.amazon.com/images/P/080326089X.01.THUMBZZZ.jpg"";""http://images.amazon.com/images/P/080326089X.01.MZZZZZZZ.jpg"";""http://images.amazon.com/images/P/080326089X.01.LZZZZZZZ.jpg"""
"0446607258;""Mythology : Timeless Tales of Gods and Heroes"";""Edith Hamilton"";""1999"";""Warner Books"";""http://images.amazon.com/images/P/0446607258.01.THUMBZZZ.jpg"";""http://images.amazon.com/images/P/0446607258.01.MZZZZZZZ.jpg"";""http://images.amazon.com/images/P/0446607258.01.LZZZZZZZ.jpg"""
