"ISBN;""Book-Title"";""Book-Author"";""Year-Of-Publication"";""Publisher"";""Image-URL-S"";""Image-URL-M"";""Image-URL-L"""
"1842223739;""New Woman"";""New Woman"";""2001"";""Trafalgar Square"";""http://images.amazon.com/images/P/1842223739.01.THUMBZZZ.jpg"";""http://images.amazon.com/images/P/1842223739.01.MZZZZZZZ.jpg"";""http://images.amazon.com/images/P/1842223739.01.LZZZZZZZ.jpg"""
"0714530387;""Room"";""Hubert Selby"";""2001"";""Marion Boyars Publishers"";""http://images.amazon.com/images/P/0714530387.01.THUMBZZZ.jpg"";""http://images.amazon.com/images/P/0714530387.01.MZZZZZZZ.jpg"";""http://images.amazon.com/images/P/0714530387.01.LZZZZZZZ.jpg"""
"0679735291;""The Body Project: An Intimate History of American Girls"";""Joan Jacobs Brumberg"";""1998"";""Vintage Books USA"";""http://images.amazon.com/images/P/0679735291.01.THUMBZZZ.jpg"";""http://images.amazon.com/images/P/0679735291.01.MZZZZZZZ.jpg"";""http://images.amazon.com/images/P/0679735291.01.LZZZZZZZ.jpg"""
"0140250328;""The New Whole Foods Encyclopedia: A Comprehensive Resource for Healthy Eating"";""Rebecca Wood"";""1999"";""Penguin Books"";""http://images.amazon.com/images/P/0140250328.01.THUMBZZZ.jpg"";""http://images.amazon.com/images/P/0140250328.01.MZZZZZZZ.jpg"";""http://images.amazon.com/images/P/0140250328.01.LZZZZZZZ.jpg"""
"1591092744;""LAPP"";""Harry Gersteneker"";""2002"";""Imprint Books"";""http://images.amazon.com/images/P/1591092744.01.THUMBZZZ.jpg"";""http://images.amazon.com/images/P/1591092744.01.MZZZZZZZ.jpg"";""http://images.amazon.com/images/P/1591092744.01.LZZZZZZZ.jpg"""
"3442540356;""Microsklaven."";""Douglas Coupland"";""1998"";""Goldmann"";""http://images.amazon.com/images/P/3442540356.01.THUMBZZZ.jpg"";""http://images.amazon.com/images/P/3442540356.01.MZZZZZZZ.jpg"";""http://images.amazon.com/images/P/3442540356.01.LZZZZZZZ.jpg"""
"0671447483;""PIONEER WOMEN"";""Joanna Stratton"";""1982"";""Touchstone"";""http://images.amazon.com/images/P/0671447483.01.THUMBZZZ.jpg"";""http://images.amazon.com/images/P/0671447483.01.MZZZZZZZ.jpg"";""http://images.amazon.com/images/P/0671447483.01.LZZZZZZZ.jpg"""
"2070741354;""La lenteur: Roman"";""Milan Kundera"";""1995"";""Gallimard"";""http://images.amazon.com/images/P/2070741354.01.THUMBZZZ.jpg"";""http://images.amazon.com/images/P/2070741354.01.MZZZZZZZ.jpg"";""http://images.amazon.com/images/P/2070741354.01.LZZZZZZZ.jpg"""
"0345385977;""I Haven't Understood Anything Since 1962"";""LEWIS GRIZZARD"";""1993"";""Ballantine Books"";""http://images.amazon.com/images/P/0345385977.01.THUMBZZZ.jpg"";""http://images.amazon.com/images/P/0345385977.01.MZZZZZZZ.jpg"";""http://images.amazon.com/images/P/0345385977.01.LZZZZZZZ.jpg"""
"0373441762;""One True Love? (Harlequin Flipside"," No. 2)"";""Stephanie Doyle"";""2003"";""Harlequin"";""http://images.amazon.com/images/P/0373441762.01.THUMBZZZ.jpg"";""http://images.amazon.com/images/P/0373441762.01.MZZZZZZZ.jpg"";""http://images.amazon.com/images/P/0373441762.01.LZZZZZZZ.jpg"""
"0373441800;""Who Needs Decaf? (Harlequin Flipside"," No. 6)"";""Tanya Michaels"";""2003"";""Harlequin"";""http://images.amazon.com/images/P/0373441800.01.THUMBZZZ.jpg"";""http://images.amazon.com/images/P/0373441800.01.MZZZZZZZ.jpg"";""http://images.amazon.com/images/P/0373441800.01.LZZZZZZZ.jpg"""
"0373250479;""Slightly Settled (Red Dress Ink)"";""Wendy Markham"";""2004"";""Red Dress Ink"";""http://images.amazon.com/images/P/0373250479.01.THUMBZZZ.jpg"";""http://images.amazon.com/images/P/0373250479.01.MZZZZZZZ.jpg"";""http://images.amazon.com/images/P/0373250479.01.LZZZZZZZ.jpg"""
"0312303467;""Bet Me"";""Jennifer Crusie"";""2004"";""St. Martin's Press"";""http://images.amazon.com/images/P/0312303467.01.THUMBZZZ.jpg"";""http://images.amazon.com/images/P/0312303467.01.MZZZZZZZ.jpg"";""http://images.amazon.com/images/P/0312303467.01.LZZZZZZZ.jpg"""
"0671693190;""ACROSS THE BORDER: TRUE STORY OF SATANIC CULT KILLINGS"";""Gary Provost"";""1989"";""Pocket"";""http://images.amazon.com/images/P/0671693190.01.THUMBZZZ.jpg"";""http://images.amazon.com/images/P/0671693190.01.MZZZZZZZ.jpg"";""http://images.amazon.com/images/P/0671693190.01.LZZZZZZZ.jpg"""
"0670891509;""Marrying the Mistress"";""Joanna Trollope"";""2000"";""Viking Books"";""http://images.amazon.com/images/P/0670891509.01.THUMBZZZ.jpg"";""http://images.amazon.com/images/P/0670891509.01.MZZZZZZZ.jpg"";""http://images.amazon.com/images/P/0670891509.01.LZZZZZZZ.jpg"""
"0312988915;""The Nanny Diaries"";""N. Kraus E"";""2002"";""St. Martin's Press"";""http://images.amazon.com/images/P/0312988915.01.THUMBZZZ.jpg"";""http://images.amazon.com/images/P/0312988915.01.MZZZZZZZ.jpg"";""http://images.amazon.com/images/P/0312988915.01.LZZZZZZZ.jpg"""
"014023313X;""The Stone Diaries"";""Carol Shields"";""1995"";""Penguin Books"";""http://images.amazon.com/images/P/014023313X.01.THUMBZZZ.jpg"";""http://images.amazon.com/images/P/014023313X.01.MZZZZZZZ.jpg"";""http://images.amazon.com/images/P/014023313X.01.LZZZZZZZ.jpg"""
"097213011X;""The Big Girls' Guide to Life: A Plus-Sized Jaunt Through a Body-Obsessed World"";""Bunkie Lynn"";""2003"";""Ladybug Pub Llc"";""http://images.amazon.com/images/P/097213011X.01.THUMBZZZ.jpg"";""http://images.amazon.com/images/P/097213011X.01.MZZZZZZZ.jpg"";""http://images.amazon.com/images/P/097213011X.01.LZZZZZZZ.jpg"""
"0425141233;""Winter Prey"";""John Sandford"";""2004"";""Berkley Publishing Group"";""http://images.amazon.com/images/P/0425141233.01.THUMBZZZ.jpg"";""http://images.amazon.com/images/P/0425141233.01.MZZZZZZZ.jpg"";""http://images.amazon.com/images/P/0425141233.01.LZZZZZZZ.jpg"""
"0812966813;""A Collection of Beauties at the Height of Their Popularity: A Novel"";""Whitney Otto"";""2003"";""Random House Trade"";""http://images.amazon.com/images/P/0812966813.01.THUMBZZZ.jpg"";""http://images.amazon.com/images/P/0812966813.01.MZZZZZZZ.jpg"";""http://images.amazon.com/images/P/0812966813.01.LZZZZZZZ.jpg"""
"0671016776;""Gravity : A Novel of Medical Suspense"";""Tess Gerritsen"";""2000"";""Pocket"";""http://images.amazon.com/images/P/0671016776.01.THUMBZZZ.jpg"";""http://images.amazon.com/images/P/0671016776.01.MZZZZZZZ.jpg"";""http://images.amazon.com/images/P/0671016776.01.LZZZZZZZ.jpg"""
"0923059008;""Gates of Hell"";""Brian Stewart"";""1988"";""Reignbow"";""http://images.amazon.com/images/P/0923059008.01.THUMBZZZ.jpg"";""http://images.amazon.com/images/P/0923059008.01.MZZZZZZZ.jpg"";""http://images.amazon.com/images/P/0923059008.01.LZZZZZZZ.jpg"""
"0373250428;""Up &amp; Out (Red Dress Ink)"";""Ariella Papa"";""2003"";""Red Dress Ink"";""http://images.amazon.com/images/P/0373250428.01.THUMBZZZ.jpg"";""http://images.amazon.com/images/P/0373250428.01.MZZZZZZZ.jpg"";""http://images.amazon.com/images/P/0373250428.01.LZZZZZZZ.jpg"""
"0345470621;""Househusband"";""AD HUDLER"";""2004"";""Ballantine Books"";""http://images.amazon.com/images/P/0345470621.01.THUMBZZZ.jpg"";""http://images.amazon.com/images/P/0345470621.01.MZZZZZZZ.jpg"";""http://images.amazon.com/images/P/0345470621.01.LZZZZZZZ.jpg"""
"0060522259;""Elegance : A Novel"";""Kathleen Tessaro"";""2003"";""William Morrow"";""http://images.amazon.com/images/P/0060522259.01.THUMBZZZ.jpg"";""http://images.amazon.com/images/P/0060522259.01.MZZZZZZZ.jpg"";""http://images.amazon.com/images/P/0060522259.01.LZZZZZZZ.jpg"""
"0312205961;""Midnight Come Again (Kate Shugak Mysteries (Hardcover))"";""Dana Stabenow"";""2000"";""St. Martin's Minotaur"";""http://images.amazon.com/images/P/0312205961.01.THUMBZZZ.jpg"";""http://images.amazon.com/images/P/0312205961.01.MZZZZZZZ.jpg"";""http://images.amazon.com/images/P/0312205961.01.LZZZZZZZ.jpg"""
"0743418700;""Salem Falls"";""Jodi Picoult"";""2001"";""Atria"";""http://images.amazon.com/images/P/0743418700.01.THUMBZZZ.jpg"";""http://images.amazon.com/images/P/0743418700.01.MZZZZZZZ.jpg"";""http://images.amazon.com/images/P/0743418700.01.LZZZZZZZ.jpg"""
"0399143564;""Killing Grounds: A Kate Shugak Mystery (Kate Shugak Mystery/Dana Stabenow)"";""Dana Stabenow"";""1998"";""Putnam Pub Group"";""http://images.amazon.com/images/P/0399143564.01.THUMBZZZ.jpg"";""http://images.amazon.com/images/P/0399143564.01.MZZZZZZZ.jpg"";""http://images.amazon.com/images/P/0399143564.01.LZZZZZZZ.jpg"""
"0399144684;""Hunter's Moon: A Kate Shugak Mystery (Stabenow"," Dana. Kate Shugak Mystery.)"";""Dana Stabenow"";""1999"";""Putnam Publishing Group"";""http://images.amazon.com/images/P/0399144684.01.THUMBZZZ.jpg"";""http://images.amazon.com/images/P/0399144684.01.MZZZZZZZ.jpg"";""http://images.amazon.com/images/P/0399144684.01.LZZZZZZZ.jpg"""
"0425185508;""Picture Perfect"";""Jodi Picoult"";""2002"";""Berkley Publishing Group"";""http://images.amazon.com/images/P/0425185508.01.THUMBZZZ.jpg"";""http://images.amazon.com/images/P/0425185508.01.MZZZZZZZ.jpg"";""http://images.amazon.com/images/P/0425185508.01.LZZZZZZZ.jpg"""
"0140230270;""Harvesting the Heart"";""Jodi Picoult"";""1995"";""Penguin Books"";""http://images.amazon.com/images/P/0140230270.01.THUMBZZZ.jpg"";""http://images.amazon.com/images/P/0140230270.01.MZZZZZZZ.jpg"";""http://images.amazon.com/images/P/0140230270.01.LZZZZZZZ.jpg"""
"0140266925;""Going to Ground: Simple Life on a Georgia Pond"";""Amy Blackmarr"";""1998"";""Penguin Books"";""http://images.amazon.com/images/P/0140266925.01.THUMBZZZ.jpg"";""http://images.amazon.com/images/P/0140266925.01.MZZZZZZZ.jpg"";""http://images.amazon.com/images/P/0140266925.01.LZZZZZZZ.jpg"""
"0525947914;""Just One Look"";""Harlan Coben"";""2004"";""Dutton Books"";""http://images.amazon.com/images/P/0525947914.01.THUMBZZZ.jpg"";""http://images.amazon.com/images/P/0525947914.01.MZZZZZZZ.jpg"";""http://images.amazon.com/images/P/0525947914.01.LZZZZZZZ.jpg"""
"0345452593;""Therapy"";""Jonathan Kellerman"";""2004"";""Ballantine Books"";""http://images.amazon.com/images/P/0345452593.01.THUMBZZZ.jpg"";""http://images.amazon.com/images/P/0345452593.01.MZZZZZZZ.jpg"";""http://images.amazon.com/images/P/0345452593.01.LZZZZZZZ.jpg"""
"0757300421;""Chicken Soup for the Romantic Soul : Inspirational Stories About Love and Romance (Chicken Soup for the Soul (Paperback Health Communications))"";""Jack Canfield"";""2003"";""Health Communications"";""http://images.amazon.com/images/P/0757300421.01.THUMBZZZ.jpg"";""http://images.amazon.com/images/P/0757300421.01.MZZZZZZZ.jpg"";""http://images.amazon.com/images/P/0757300421.01.LZZZZZZZ.jpg"""
"076791404X;""She's Not There : A Life in Two Genders"";""JENNIFER FINNEY BOYLAN"";""2003"";""Broadway"";""http://images.amazon.com/images/P/076791404X.01.THUMBZZZ.jpg"";""http://images.amazon.com/images/P/076791404X.01.MZZZZZZZ.jpg"";""http://images.amazon.com/images/P/076791404X.01.LZZZZZZZ.jpg"""
"0060586125;""Three Wishes"";""Liane Moriarty"";""2004"";""HarperCollins"";""http://images.amazon.com/images/P/0060586125.01.THUMBZZZ.jpg"";""http://images.amazon.com/images/P/0060586125.01.MZZZZZZZ.jpg"";""http://images.amazon.com/images/P/0060586125.01.LZZZZZZZ.jpg"""
"0440220432;""Killing for Company: The Story of a Man Addicted to Murder"";""Brian Masters"";""1994"";""Dell Publishing Company"";""http://images.amazon.com/images/P/0440220432.01.THUMBZZZ.jpg"";""http://images.amazon.com/images/P/0440220432.01.MZZZZZZZ.jpg"";""http://images.amazon.com/images/P/0440220432.01.LZZZZZZZ.jpg"""
"0446326062;""Won't You Come Home Billy Bob"";""Lewis Grizzard"";""1985"";""Not Avail"";""http://images.amazon.com/images/P/0446326062.01.THUMBZZZ.jpg"";""http://images.amazon.com/images/P/0446326062.01.MZZZZZZZ.jpg"";""http://images.amazon.com/images/P/0446326062.01.LZZZZZZZ.jpg"""
"0671733613;""WOMEN"";""Mark Baker"";""1991"";""Pocket"";""http://images.amazon.com/images/P/0671733613.01.THUMBZZZ.jpg"";""http://images.amazon.com/images/P/0671733613.01.MZZZZZZZ.jpg"";""http://images.amazon.com/images/P/0671733613.01.LZZZZZZZ.jpg"""
"0440225442;""One False Move (Myron Bolitar Mysteries (Paperback))"";""HARLAN COBEN"";""1999"";""Dell"";""http://images.amazon.com/images/P/0440225442.01.THUMBZZZ.jpg"";""http://images.amazon.com/images/P/0440225442.01.MZZZZZZZ.jpg"";""http://images.amazon.com/images/P/0440225442.01.LZZZZZZZ.jpg"""
"0575403306;""Alice Little &amp; the Big Girl's Blouse"";""Maggie Gibson"";""2001"";""Trafalgar Square"";""http://images.amazon.com/images/P/0575403306.01.THUMBZZZ.jpg"";""http://images.amazon.com/images/P/0575403306.01.MZZZZZZZ.jpg"";""http://images.amazon.com/images/P/0575403306.01.LZZZZZZZ.jpg"""
"0375759093;""The Summer They Came : A Novel"";""WILLIAM STORANDT"";""2002"";""Villard"";""http://images.amazon.com/images/P/0375759093.01.THUMBZZZ.jpg"";""http://images.amazon.com/images/P/0375759093.01.MZZZZZZZ.jpg"";""http://images.amazon.com/images/P/0375759093.01.LZZZZZZZ.jpg"""
"0590137859;""The Case of the Secret Password (Clue Jr.)"";""Parker C. Hinter"";""1997"";""Little Apple Books (Scholastic)"";""http://images.amazon.com/images/P/0590137859.01.THUMBZZZ.jpg"";""http://images.amazon.com/images/P/0590137859.01.MZZZZZZZ.jpg"";""http://images.amazon.com/images/P/0590137859.01.LZZZZZZZ.jpg"""
"0786845384;""Lizzie McGuire: When Moms Attack! - Book #1 : Junior Novel (Lizzie McGuire (Numbered))"";""Kim Ostrow"";""2002"";""Disney Press"";""http://images.amazon.com/images/P/0786845384.01.THUMBZZZ.jpg"";""http://images.amazon.com/images/P/0786845384.01.MZZZZZZZ.jpg"";""http://images.amazon.com/images/P/0786845384.01.LZZZZZZZ.jpg"""
"0786845406;""Lizzie Goes Wild! (Lizzie McGuire Junior Novel"," Book 3)"";""Kirsten Larsen"";""2002"";""Disney Press"";""http://images.amazon.com/images/P/0786845406.01.THUMBZZZ.jpg"";""http://images.amazon.com/images/P/0786845406.01.MZZZZZZZ.jpg"";""http://images.amazon.com/images/P/0786845406.01.LZZZZZZZ.jpg"""
"0064442055;""Play Ball"," Amelia Bedelia (I Can Read Book 2)"";""Peggy Parish"";""1995"";""HarperTrophy"";""http://images.amazon.com/images/P/0064442055.01.THUMBZZZ.jpg"";""http://images.amazon.com/images/P/0064442055.01.MZZZZZZZ.jpg"";""http://images.amazon.com/images/P/0064442055.01.LZZZZZZZ.jpg"""
"0064440192;""Amelia Bedelia and the Surprise Shower"";""Peggy Parish"";""1979"";""HarperTrophy"";""http://images.amazon.com/images/P/0064440192.01.THUMBZZZ.jpg"";""http://images.amazon.com/images/P/0064440192.01.MZZZZZZZ.jpg"";""http://images.amazon.com/images/P/0064440192.01.LZZZZZZZ.jpg"""
"0590470051;""Dawn's Big Move (Baby-Sitters Club"," 67)"";""Ann M. Martin"";""1993"";""Scholastic"";""http://images.amazon.com/images/P/0590470051.01.THUMBZZZ.jpg"";""http://images.amazon.com/images/P/0590470051.01.MZZZZZZZ.jpg"";""http://images.amazon.com/images/P/0590470051.01.LZZZZZZZ.jpg"""
"0553480545;""Jessica the Thief (Sweet Valley Twins and Friends"," No 67)"";""Francine Pascal"";""1993"";""Random House Childrens Pub (Mm)"";""http://images.amazon.com/images/P/0553480545.01.THUMBZZZ.jpg"";""http://images.amazon.com/images/P/0553480545.01.MZZZZZZZ.jpg"";""http://images.amazon.com/images/P/0553480545.01.LZZZZZZZ.jpg"""
"0590417363;""Fourth Grade Is a Jinx"";""Colleen McKenna"";""1995"";""Scholastic"";""http://images.amazon.com/images/P/0590417363.01.THUMBZZZ.jpg"";""http://images.amazon.com/images/P/0590417363.01.MZZZZZZZ.jpg"";""http://images.amazon.com/images/P/0590417363.01.LZZZZZZZ.jpg"""
"0590442481;""The Girl With the Silver Eyes"";""Willo Davis Roberts"";""1991"";""Scholastic"";""http://images.amazon.com/images/P/0590442481.01.THUMBZZZ.jpg"";""http://images.amazon.com/images/P/0590442481.01.MZZZZZZZ.jpg"";""http://images.amazon.com/images/P/0590442481.01.LZZZZZZZ.jpg"""
"0590440829;""Claudia and the Middle School Mystery (Baby-Sitters Club"," 40)"";""Ann M. Martin"";""1991"";""Scholastic"";""http://images.amazon.com/images/P/0590440829.01.THUMBZZZ.jpg"";""http://images.amazon.com/images/P/0590440829.01.MZZZZZZZ.jpg"";""http://images.amazon.com/images/P/0590440829.01.LZZZZZZZ.jpg"""
"0671879464;""The Lost Locket (Nancy Drew Notebook 2) : The Lost Locket"";""Carolyn Keene"";""1994"";""Aladdin"";""http://images.amazon.com/images/P/0671879464.01.THUMBZZZ.jpg"";""http://images.amazon.com/images/P/0671879464.01.MZZZZZZZ.jpg"";""http://images.amazon.com/images/P/0671879464.01.LZZZZZZZ.jpg"""
"0553484001;""Lila on the Loose (Unicorn Club"," No 14)"";""Alice Nicole Johansson"";""1996"";""Bantam Books"";""http://images.amazon.com/images/P/0553484001.01.THUMBZZZ.jpg"";""http://images.amazon.com/images/P/0553484001.01.MZZZZZZZ.jpg"";""http://images.amazon.com/images/P/0553484001.01.LZZZZZZZ.jpg"""
"0590373986;""It's Great to Be Eight"";""Beverly Cleary"";""2000"";""Scholastic"";""http://images.amazon.com/images/P/0590373986.01.THUMBZZZ.jpg"";""http://images.amazon.com/images/P/0590373986.01.MZZZZZZZ.jpg"";""http://images.amazon.com/images/P/0590373986.01.LZZZZZZZ.jpg"""
"0671879510;""TROUBLE AT CAMP TREEHOUSE (NANCY DREW NOTEBOOK 7) : TROUBLE AT CAMP TREEHOUSE"";""Carolyn Keene"";""1995"";""Aladdin"";""http://images.amazon.com/images/P/0671879510.01.THUMBZZZ.jpg"";""http://images.amazon.com/images/P/0671879510.01.MZZZZZZZ.jpg"";""http://images.amazon.com/images/P/0671879510.01.LZZZZZZZ.jpg"""
"0553480553;""The Middle School Gets Married (Sweet Valley Twins"," No 68)"";""Francine Pascal"";""1993"";""Skylark"";""http://images.amazon.com/images/P/0553480553.01.THUMBZZZ.jpg"";""http://images.amazon.com/images/P/0553480553.01.MZZZZZZZ.jpg"";""http://images.amazon.com/images/P/0553480553.01.LZZZZZZZ.jpg"""
"055348284X;""A Curse on Elizabeth (Sweet Valley Kids Hair Raiser Super Special"," No 3)"";""Molly Mia Stewart"";""1995"";""Sweet Valley"";""http://images.amazon.com/images/P/055348284X.01.THUMBZZZ.jpg"";""http://images.amazon.com/images/P/055348284X.01.MZZZZZZZ.jpg"";""http://images.amazon.com/images/P/055348284X.01.LZZZZZZZ.jpg"""
"0590482289;""Dawn and the School Spirit War (Baby-Sitters Club"," 84)"";""Ann M. Martin"";""1995"";""Scholastic"";""http://images.amazon.com/images/P/0590482289.01.THUMBZZZ.jpg"";""http://images.amazon.com/images/P/0590482289.01.MZZZZZZZ.jpg"";""http://images.amazon.com/images/P/0590482289.01.LZZZZZZZ.jpg"""
"0553482122;""The Amazing Jessica (Sweet Valley Kids"," 60)"";""Molly Mia Stewart"";""1996"";""Sweet Valley"";""http://images.amazon.com/images/P/0553482122.01.THUMBZZZ.jpg"";""http://images.amazon.com/images/P/0553482122.01.MZZZZZZZ.jpg"";""http://images.amazon.com/images/P/0553482122.01.LZZZZZZZ.jpg"""
"0380716984;""Amelia Bedelia's Family Album"";""Peggy Parish"";""1994"";""Harpercollins Juvenile Books"";""http://images.amazon.com/images/P/0380716984.01.THUMBZZZ.jpg"";""http://images.amazon.com/images/P/0380716984.01.MZZZZZZZ.jpg"";""http://images.amazon.com/images/P/0380716984.01.LZZZZZZZ.jpg"""
"0590136011;""Twits"";""Roald Dahl"";""0"";""Scholastic Inc"";""http://images.amazon.com/images/P/0590136011.01.THUMBZZZ.jpg"";""http://images.amazon.com/images/P/0590136011.01.MZZZZZZZ.jpg"";""http://images.amazon.com/images/P/0590136011.01.LZZZZZZZ.jpg"""
"0590426931;""Bxc Woodshed Mystery"";""Gertrude Cha Warner"";""0"";""Scholastic Inc"";""http://images.amazon.com/images/P/0590426931.01.THUMBZZZ.jpg"";""http://images.amazon.com/images/P/0590426931.01.MZZZZZZZ.jpg"";""http://images.amazon.com/images/P/0590426931.01.LZZZZZZZ.jpg"""
"0590426818;""Caboose Mystery (Boxcar Children (Paperback))"";""Gertrude Chandler Warner"";""1999"";""Scholastic"";""http://images.amazon.com/images/P/0590426818.01.THUMBZZZ.jpg"";""http://images.amazon.com/images/P/0590426818.01.MZZZZZZZ.jpg"";""http://images.amazon.com/images/P/0590426818.01.LZZZZZZZ.jpg"""
"0590426869;""Mike's Mystery"";""Gertrude Cha Warner"";""0"";""Scholastic Inc"";""http://images.amazon.com/images/P/0590426869.01.THUMBZZZ.jpg"";""http://images.amazon.com/images/P/0590426869.01.MZZZZZZZ.jpg"";""http://images.amazon.com/images/P/0590426869.01.LZZZZZZZ.jpg"""
"0590426850;""Bxc Blue Bay Mystery"";""Gertrude Cha Warner"";""0"";""Scholastic Inc"";""http://images.amazon.com/images/P/0590426850.01.THUMBZZZ.jpg"";""http://images.amazon.com/images/P/0590426850.01.MZZZZZZZ.jpg"";""http://images.amazon.com/images/P/0590426850.01.LZZZZZZZ.jpg"""
"0590426877;""Mystery Ranch (The Boxcar Children"," Book 4)"";""Gertrude Warner"";""1989"";""Scholastic Inc"";""http://images.amazon.com/images/P/0590426877.01.THUMBZZZ.jpg"";""http://images.amazon.com/images/P/0590426877.01.MZZZZZZZ.jpg"";""http://images.amazon.com/images/P/0590426877.01.LZZZZZZZ.jpg"""
"0590426885;""The Yellow House Mystery (The Boxcar Children"," #3)"";""Gertrude Chandler Warner"";""1989"";""Scholastic Inc."";""http://images.amazon.com/images/P/0590426885.01.THUMBZZZ.jpg"";""http://images.amazon.com/images/P/0590426885.01.MZZZZZZZ.jpg"";""http://images.amazon.com/images/P/0590426885.01.LZZZZZZZ.jpg"""
"0590426796;""Lighthouse Mystery"";""Gertrude C Warner"";""0"";""Scholastic Inc"";""http://images.amazon.com/images/P/0590426796.01.THUMBZZZ.jpg"";""http://images.amazon.com/images/P/0590426796.01.MZZZZZZZ.jpg"";""http://images.amazon.com/images/P/0590426796.01.LZZZZZZZ.jpg"""
"0380732726;""Ramona's World (Ramona Series)"";""Beverly Cleary"";""2001"";""HarperTrophy"";""http://images.amazon.com/images/P/0380732726.01.THUMBZZZ.jpg"";""http://images.amazon.com/images/P/0380732726.01.MZZZZZZZ.jpg"";""http://images.amazon.com/images/P/0380732726.01.LZZZZZZZ.jpg"""
